Periodo;Tipo;Soporte;Programa;Importe;Origen
2023;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;2;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Onda Madrid;Dos Hasta…;1;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Onda Madrid;Madrid Al Tanto;1;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Onda Madrid;El Partido En La Onda;3;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Onda Madrid;El Toril;1;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;5;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;4;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;5;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;3;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;Madrid Directo;5;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;El Enfoque;3;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;Fórmula Salud;2;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;2;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;Dos Hasta…;1;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;Madrid Al Tanto;1;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;El Partido En La Onda;3;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;El Toril;1;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;5;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;5;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;5;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;5;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;Madrid Directo;5;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;El Enfoque;5;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;11;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;13;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;12;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;11;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;Madrid Directo;11;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;El Enfoque;11;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;21;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;24;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;21;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;18;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;Madrid Directo;21;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;El Enfoque;21;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;Fórmula Salud;6;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;6;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;Dos Hasta…;3;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;Madrid Al Tanto;4;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;El Partido En La Onda;8;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;El Toril;3;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;26;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;20;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;18;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;15;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;Madrid Directo;18;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;El Enfoque;20;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;Fórmula Salud;6;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;6;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;Dos Hasta…;4;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;Madrid Al Tanto;4;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;El Partido En La Onda;8;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;El Toril;3;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;7;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;8;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;7;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;6;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Onda Madrid;Madrid Directo;7;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;6;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;7;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;6;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;5;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;Madrid Directo;6;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;El Enfoque;6;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;Fórmula Salud;2;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;2;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;Dos Hasta…;1;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;Madrid Al Tanto;1;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;El Partido En La Onda;3;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;El Toril;1;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;9;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;7;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;9;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;5;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;Madrid Directo;9;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;El Enfoque;6;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;Fórmula Salud;5;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;5;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;Dos Hasta…;3;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;Madrid Al Tanto;3;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;El Partido En La Onda;7;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;El Toril;2;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Onda Madrid;Buenos Dias Madrid;10;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;El Partido De La Una;8;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;Las Noticias De Las Dos;10;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;Madrid Trabaja;6;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;Madrid Directo;10;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;El Enfoque;7;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;Fórmula Salud;6;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;6;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;Dos Hasta…;3;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;Madrid Al Tanto;4;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;El Partido En La Onda;8;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;El Toril;3;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Onda Madrid;Madrid Directo;5000;LOTE 1 Villas de Madrid.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;15;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;17;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;15;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;12;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;Madrid Directo;15;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;El Enfoque;15;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;5;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;5;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;3;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;3;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;7;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;2;LOTE 1_Arco Verde.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;9;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;10;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;9;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;7;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;Madrid Directo;9;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;El Enfoque;9;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;2;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;2;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;2;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;1;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;17;LOTE 1 Carrera Riesgos Laborales.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;20;LOTE 1 Carrera Riesgos Laborales.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;17;LOTE 1 Carrera Riesgos Laborales.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;15;LOTE 1 Carrera Riesgos Laborales.xlsx
2024;Radio;Onda Madrid;Madrid Directo;17;LOTE 1 Carrera Riesgos Laborales.xlsx
2024;Radio;Onda Madrid;El Enfoque;17;LOTE 1 Carrera Riesgos Laborales.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;12;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;13;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;12;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;10;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;Madrid Directo;12;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;El Enfoque;12;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;3;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;3;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;2;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;1;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Onda Madrid;Rotación;3188;LOTE 1_Consejos Digitalización.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;11;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;13;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;11;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;9;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;Madrid Directo;11;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;El Enfoque;11;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;3;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;3;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;2;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;2;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;4;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;1;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;6;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;7;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;6;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;300;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Onda Madrid;Madrid Directo;6;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Onda Madrid;El Enfoque;6;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;45;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;13;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;12;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;10;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;Madrid Directo;29;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;El Enfoque;29;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;4;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;4;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;Dos Hasta…;2;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;2;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;5;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;El Toril;2;LOTE 1_ Feria Empleo Discapacidad.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;17;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;20;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;17;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;15;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;Madrid Directo;17;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;El Enfoque;17;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;6;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;6;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;3;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;3;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;8;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;3;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;4;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;5;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;4;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;7;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;Madrid Directo;8;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;El Enfoque;8;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;4;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;4;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;2;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;2;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;5;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;2;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;17;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;20;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;17;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;15;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Onda Madrid;Madrid Directo;17;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Onda Madrid;El Enfoque;17;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;711;LOTE 1 Madrid Trabaja.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;11;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;13;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;11;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;9;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;Madrid Directo;11;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;El Enfoque;11;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;3;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;3;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;2;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;2;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;1;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;9;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;10;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;8;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;7;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;Madrid Directo;8;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;El Enfoque;9;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;3;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;3;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;2;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;2;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;4;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;1;LOTE 1_Plan Alquila.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;44;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;50;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;44;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;37;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;Madrid Directo;44;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;El Enfoque;44;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;15;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;15;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;9;LOTE 1_Prevención Adicciones.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;46;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;27;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;23;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;20;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;Madrid Directo;35;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;El Enfoque;58;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;6;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;4;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;2;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;2;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;5;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;2;LOTE 1 Salud Cardiovascular.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;13;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;15;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;13;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;11;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Onda Madrid;Madrid Directo;26;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Onda Madrid;El Enfoque;26;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;9;LOTE 1_ Servicios 012.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;10;LOTE 1_ Servicios 012.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;9;LOTE 1_ Servicios 012.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;7;LOTE 1_ Servicios 012.xlsx
2024;Radio;Onda Madrid;Madrid Directo;9;LOTE 1_ Servicios 012.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;9;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;11;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;9;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;8;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;Madrid Directo;9;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;El Enfoque;9;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;2;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;2;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;1;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;Madrid Al Tanto;1;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;El Partido En La Onda;3;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;El Toril Del Enfoque;1;LOTE 1_Subvenciones IRSST.xlsx
2024;Radio;Onda Madrid;Madrid;53;LOTE 1 Turismo Municipios DANA.xlsx
2024;Radio;Onda Madrid;Madrid Directo;15000;LOTE 1 Villas de Madrid.xlsx
2024;Radio;Onda Madrid;Buenos Dias Madrid;73;LOTE 1_Villas de Madrid Ola 2.xlsx
2024;Radio;Onda Madrid;El Partido De La Una;84;LOTE 1_Villas de Madrid Ola 2.xlsx
2024;Radio;Onda Madrid;Las Noticias De Las Dos;73;LOTE 1_Villas de Madrid Ola 2.xlsx
2024;Radio;Onda Madrid;Madrid Trabaja;61;LOTE 1_Villas de Madrid Ola 2.xlsx
2024;Radio;Onda Madrid;Madrid Directo;73;LOTE 1_Villas de Madrid Ola 2.xlsx
2024;Radio;Onda Madrid;El Enfoque;73;LOTE 1_Villas de Madrid Ola 2.xlsx
2024;Radio;Onda Madrid;Fórmula Salud;10;LOTE 1_Villas de Madrid Ola 2.xlsx
2024;Radio;Onda Madrid;Radio Del Cole / Esto Es Otra..;10;LOTE 1_Villas de Madrid Ola 2.xlsx
2024;Radio;Onda Madrid;Dos Hasta Las Dos;6;LOTE 1_Villas de Madrid Ola 2.xlsx
